dateCrawled,name,seller,offerType,price,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen
2016-03-26 17:45:45,Mercedes_Benz_C_250_CDI_DPF_4Matic__BlueEFFICIENCY__7G_TRO...,privat,Angebot,13900,limousine,2011,automatik,204,c_klasse,150000,9,diesel,mercedes_benz,nein,2016-03-26 00:00:00,0,90431,2016-04-06 06:17:29
2016-03-17 13:50:24,Mercedes_c180_Elegance_w204,privat,Angebot,7900,limousine,2007,manuell,0,c_klasse,150000,11,benzin,mercedes_benz,"",2016-03-17 00:00:00,0,23843,2016-03-17 13:50:24
2016-03-12 19:42:23,Mercedes_C180_122_PS,privat,Angebot,690,"",2016,"",0,c_klasse,150000,0,"",mercedes_benz,"",2016-03-12 00:00:00,0,52511,2016-03-26 04:46:16
2016-03-15 20:43:29,Mercedes_Benz_MB_C180_Classic_W202_weiss,privat,Angebot,777,limousine,1994,manuell,122,c_klasse,150000,4,benzin,mercedes_benz,nein,2016-03-15 00:00:00,0,22111,2016-03-25 20:15:41
2016-03-28 19:36:36,Mercedes_Benz_230ce,privat,Angebot,2100,coupe,1990,automatik,132,c_klasse,150000,4,benzin,mercedes_benz,nein,2016-03-28 00:00:00,0,51647,2016-04-07 01:45:43
2016-03-14 16:41:46,Mercedes_Benz_C_220_CDI_Elegance_HINGUCKER!!!_VOLLAUSSTATTUNG!!!,privat,Angebot,6199,limousine,2000,automatik,143,c_klasse,150000,8,diesel,mercedes_benz,nein,2016-03-14 00:00:00,0,41366,2016-04-05 20:45:57
2016-03-24 17:41:29,Mercedes_Benz_C_220_T_CDI_DPF__BlueEFFICIENCY__7G_TRONIC_A...,privat,Angebot,15900,kombi,2011,automatik,170,c_klasse,150000,9,diesel,mercedes_benz,nein,2016-03-24 00:00:00,0,6485,2016-04-03 09:45:50
2016-03-06 19:50:57,Mercedes_Benz_C_200_Kompressor_Avantgarde,privat,Angebot,4600,limousine,2005,manuell,163,c_klasse,150000,12,benzin,mercedes_benz,nein,2016-03-06 00:00:00,0,38350,2016-03-08 16:20:31
2016-04-03 12:38:33,Mercedes_Benz_c180_Automatik_129_tkm_Tuev_Sehr_gepflegt_Sportcoupe,privat,Angebot,2999,coupe,2002,automatik,143,c_klasse,150000,9,benzin,mercedes_benz,nein,2016-04-03 00:00:00,0,6116,2016-04-03 12:38:33
2016-03-12 16:42:43,Mercedes_Benz_C_180,privat,Angebot,700,limousine,1997,manuell,122,c_klasse,150000,1,benzin,mercedes_benz,nein,2016-03-12 00:00:00,0,57462,2016-04-01 09:45:14
2016-03-19 16:52:07,MB_190_Rosso_GW___Keine_100_TSD_KM___inkl._Fahrradtraeger_&_AHK,privat,Angebot,4999,limousine,1992,manuell,109,c_klasse,100000,11,benzin,mercedes_benz,nein,2016-03-19 00:00:00,0,59556,2016-04-07 02:46:28
2016-03-07 05:48:36,Gut_erhalten,privat,Angebot,2950,"",1997,automatik,0,c_klasse,20000,4,benzin,mercedes_benz,"",2016-03-06 00:00:00,0,40764,2016-03-21 12:44:31
2016-04-02 23:56:30,Mercedes_Benz_C_180_Kompressor_Avantgarde,privat,Angebot,4950,limousine,2003,manuell,143,c_klasse,150000,11,benzin,mercedes_benz,nein,2016-04-02 00:00:00,0,35232,2016-04-07 08:16:06
2016-03-17 20:52:37,Mercedes_c180_classic,privat,Angebot,1100,limousine,1996,manuell,122,c_klasse,150000,4,benzin,mercedes_benz,"",2016-03-17 00:00:00,0,40231,2016-03-17 21:41:57
2016-04-03 09:54:46,Mercedes_Benz_C_250_CDI_DPF_4Matic__BlueEFFICIENCY__7G_TRO...,privat,Angebot,21650,limousine,2011,automatik,204,c_klasse,80000,11,diesel,mercedes_benz,nein,2016-04-03 00:00:00,0,31515,2016-04-07 10:45:46
2016-04-04 17:49:32,Mercedes_Benz_C_240_T,privat,Angebot,6500,kombi,2002,"",170,c_klasse,150000,5,benzin,mercedes_benz,nein,2016-04-04 00:00:00,0,42551,2016-04-06 19:47:59
2016-03-08 22:38:32,Mercedes_Benz_C180_LPG_priz_mit_tuev,privat,Angebot,1250,kombi,1998,automatik,122,c_klasse,150000,10,lpg,mercedes_benz,"",2016-03-08 00:00:00,0,59174,2016-03-14 06:18:07
2016-03-31 16:54:44,mercedes_c200_cdi_tuev_10/2016,privat,Angebot,850,kombi,1999,manuell,120,c_klasse,150000,6,diesel,mercedes_benz,"",2016-03-31 00:00:00,0,81476,2016-03-31 17:40:36
2016-03-28 00:51:44,Suche_Pkw_vermietet_AUTO_mieten_Pkw,privat,Angebot,0,"",2009,"",0,c_klasse,150000,0,"",mercedes_benz,"",2016-03-27 00:00:00,0,28195,2016-04-04 08:17:06
2016-03-08 11:38:15,220_cdi_Mercedes_Nur_drei_Tage.....,privat,Angebot,15399,kombi,2010,manuell,170,c_klasse,125000,11,diesel,mercedes_benz,nein,2016-03-08 00:00:00,0,34212,2016-03-12 17:15:54
2016-04-04 15:44:21,Mercedes_Benz_C_180,privat,Angebot,800,limousine,1993,manuell,110,c_klasse,150000,10,benzin,mercedes_benz,nein,2016-04-04 00:00:00,0,39393,2016-04-06 17:15:29
2016-04-06 20:06:22,Mercedes_Benz_C_180_Kompressor_Elegance,privat,Angebot,1950,limousine,2002,manuell,143,c_klasse,150000,11,benzin,mercedes_benz,nein,2016-04-06 00:00:00,0,56370,2016-04-06 20:06:22
2016-04-01 22:50:05,Mercedes_Benz_C_240_T_Elegance,privat,Angebot,2200,kombi,1997,automatik,170,c_klasse,150000,9,benzin,mercedes_benz,nein,2016-04-01 00:00:00,0,26382,2016-04-05 21:45:11
2016-04-02 14:45:07,Mercedes_Benz_C_240_Elegance,privat,Angebot,4700,limousine,2000,manuell,170,c_klasse,80000,5,benzin,mercedes_benz,nein,2016-04-02 00:00:00,0,94469,2016-04-06 12:46:47
2016-04-02 02:57:26,Mercedes_C_230_Kompressor__gepflegt___Motor_Getriebe_top!,privat,Angebot,1800,kombi,2000,manuell,193,c_klasse,150000,3,benzin,mercedes_benz,ja,2016-04-02 00:00:00,0,72459,2016-04-06 06:17:08
2016-03-30 13:48:55,Mercedes_C180,privat,Angebot,600,limousine,1993,manuell,122,c_klasse,150000,0,benzin,mercedes_benz,"",2016-03-30 00:00:00,0,72108,2016-04-07 04:44:45
2016-03-26 21:51:06,Mercedes_Benz_C_180,privat,Angebot,1100,limousine,1995,manuell,122,c_klasse,150000,2,benzin,mercedes_benz,nein,2016-03-26 00:00:00,0,31275,2016-04-06 13:16:38
2016-03-22 19:45:33,Mercedes_220_DTI,privat,Angebot,3500,kombi,2003,manuell,147,c_klasse,150000,3,"",mercedes_benz,nein,2016-03-22 00:00:00,0,4209,2016-03-31 18:44:37
2016-03-21 17:41:52,Mercedes_Benz_C_180_Klimaanlage_Automatik_ZV+_FB_SERVO,privat,Angebot,849,"",2016,automatik,122,c_klasse,150000,10,benzin,mercedes_benz,nein,2016-03-21 00:00:00,0,12305,2016-03-21 17:41:52
2016-03-20 11:54:19,Mercedes_Benz_c320_cdi_DPF_7G_Tronic,privat,Angebot,8700,kombi,2004,automatik,224,c_klasse,150000,7,diesel,mercedes_benz,nein,2016-03-20 00:00:00,0,57439,2016-04-06 10:16:33
2016-03-09 16:46:27,Mercedes_Benz_C_220_T_CDI_Automatik,privat,Angebot,4000,kombi,2004,automatik,150,c_klasse,150000,2,diesel,mercedes_benz,nein,2016-03-09 00:00:00,0,55595,2016-03-14 08:16:59
2016-03-09 18:51:51,Mercedes_C_200_Kompressor,privat,Angebot,2350,limousine,2001,manuell,163,c_klasse,150000,7,benzin,mercedes_benz,nein,2016-03-09 00:00:00,0,63452,2016-03-10 04:46:35
2016-03-10 00:48:56,C200_T_Kompressor_Elegance,privat,Angebot,1500,kombi,2000,automatik,163,c_klasse,150000,6,benzin,mercedes_benz,nein,2016-03-09 00:00:00,0,6108,2016-03-27 20:47:00
2016-04-01 15:40:42,Mercedes_Benz_C180_T,privat,Angebot,490,kombi,1997,manuell,122,c_klasse,150000,7,benzin,mercedes_benz,nein,2016-04-01 00:00:00,0,17039,2016-04-07 12:46:24
2016-03-28 11:46:03,Mercedes_Benz_C_63_AMG_AMG_SPEEDSHIFT_MCT,privat,Angebot,46900,limousine,2012,automatik,457,c_klasse,40000,12,benzin,mercedes_benz,nein,2016-03-28 00:00:00,0,95355,2016-04-06 13:46:18
2016-03-24 20:59:57,Mercedes_Benz_C_250_BlueEFF_4MATIK,privat,Angebot,17000,kombi,2010,automatik,204,c_klasse,125000,10,diesel,mercedes_benz,nein,2016-03-24 00:00:00,0,93458,2016-04-03 14:47:41
2016-03-11 19:45:04,Mercedes_Benz_C_180_Kompressor_Autogas__LPG__Euro.4,privat,Angebot,3200,limousine,2003,manuell,143,c_klasse,150000,8,benzin,mercedes_benz,nein,2016-03-11 00:00:00,0,66538,2016-03-17 06:44:36
2016-03-23 10:58:59,Cls_500_uder_350,privat,Angebot,9000,"",2005,automatik,224,c_klasse,5000,0,benzin,mercedes_benz,nein,2016-03-23 00:00:00,0,41460,2016-03-23 11:41:31
2016-03-10 19:37:53,Mercedes_Benz_c_180_nur_38.000_km,privat,Angebot,19999,cabrio,2011,manuell,156,c_klasse,40000,5,benzin,mercedes_benz,nein,2016-03-10 00:00:00,0,74078,2016-03-17 07:46:34
2016-03-22 15:45:25,C220_CDI_T_Modell___Automatik__DPF__AHK_gruene_Plakette_Tuev_6.2017,privat,Angebot,2800,kombi,2002,automatik,143,c_klasse,150000,6,diesel,mercedes_benz,nein,2016-03-22 00:00:00,0,38100,2016-03-29 19:17:06
2016-03-14 18:36:21,Mercedes_Benz_C_180_T,privat,Angebot,600,kombi,1999,automatik,122,c_klasse,150000,2,benzin,mercedes_benz,nein,2016-03-14 00:00:00,0,82418,2016-03-20 07:48:39
2016-03-11 17:52:34,Mercedes_Benz_C_180,privat,Angebot,1200,limousine,1997,manuell,122,c_klasse,150000,9,benzin,mercedes_benz,nein,2016-03-11 00:00:00,0,27232,2016-04-05 18:45:40
2016-03-25 11:47:07,Mercedes_c180_1Hand_Inspektion_TÜV_neu_Scheckheft_gepflegt,privat,Angebot,3000,limousine,2001,automatik,130,c_klasse,125000,11,benzin,mercedes_benz,nein,2016-03-25 00:00:00,0,58511,2016-04-02 13:47:24
2016-03-11 16:50:02,Mercedes_Benz_C_200_CDI_Elegance,privat,Angebot,3100,limousine,2004,manuell,136,c_klasse,150000,12,diesel,mercedes_benz,ja,2016-03-11 00:00:00,0,47137,2016-04-05 15:18:03
2016-03-27 11:54:26,Mercedes_Benz_C_180_Classic___Tuev_NEU,privat,Angebot,1850,limousine,1994,manuell,122,c_klasse,150000,8,benzin,mercedes_benz,nein,2016-03-27 00:00:00,0,23619,2016-04-07 07:45:40
2016-04-03 21:54:48,Mercedes_Benz,privat,Angebot,0,limousine,1998,automatik,122,c_klasse,90000,11,benzin,mercedes_benz,ja,2016-04-03 00:00:00,0,57555,2016-04-05 12:12:00
2016-03-24 21:52:52,Mercedes_Benz_C_180_T_Spirit_Sport_Seltenes_Model_TOP_ZUSTAND,privat,Angebot,3099,kombi,1998,manuell,122,c_klasse,150000,7,benzin,mercedes_benz,nein,2016-03-24 00:00:00,0,22335,2016-04-05 17:22:06
2016-03-20 14:43:04,Mercedes_Benz_C_klasse_220_cdi,privat,Angebot,14150,"",2017,automatik,0,c_klasse,150000,3,diesel,mercedes_benz,"",2016-03-20 00:00:00,0,34212,2016-04-06 17:16:10
2016-03-19 22:36:19,Mercedes_Benz_C,privat,Angebot,3200,limousine,2001,automatik,116,c_klasse,150000,1,"",mercedes_benz,"",2016-03-19 00:00:00,0,78315,2016-04-02 03:17:05
2016-03-24 14:37:21,Mercedes_Benz_C_200_D,privat,Angebot,2000,limousine,1994,automatik,0,c_klasse,90000,2,benzin,mercedes_benz,nein,2016-03-24 00:00:00,0,45356,2016-04-07 07:16:59
2016-03-13 22:43:57,Mercedes_Benz_C_180_Classic,privat,Angebot,1999,limousine,1995,manuell,122,c_klasse,80000,10,benzin,mercedes_benz,nein,2016-03-13 00:00:00,0,74072,2016-04-06 19:17:54
2016-03-28 19:37:16,Schoener_Mercedes_zu_Verkaufen,privat,Angebot,4200,kombi,2003,automatik,163,c_klasse,150000,5,benzin,mercedes_benz,nein,2016-03-28 00:00:00,0,24576,2016-04-07 01:45:43
2016-03-20 00:36:19,Mercedes_Benz_C_220CDI_Elegance_Klima_AHK_Org.174_000km_Tuev,privat,Angebot,1750,kombi,1999,manuell,125,c_klasse,150000,5,diesel,mercedes_benz,nein,2016-03-20 00:00:00,0,41516,2016-03-21 10:45:33
2016-03-27 21:49:09,"Mercedes_c270_cdi_gruene_Plakette_xenon_Leder_17_""_amg_Felgen_usw",privat,Angebot,5200,limousine,2001,automatik,0,c_klasse,150000,2,diesel,mercedes_benz,"",2016-03-27 00:00:00,0,13351,2016-04-05 21:45:52
2016-04-03 13:53:51,Mercedes_Benz_C_180_Kompressor_Sportcoupe_Automatik,privat,Angebot,4900,coupe,2004,automatik,143,c_klasse,90000,4,benzin,mercedes_benz,nein,2016-04-03 00:00:00,0,52134,2016-04-05 12:46:41
2016-03-25 10:54:28,Mercedes_Benz_C_200_T_CDI_Classic,privat,Angebot,1899,kombi,2002,manuell,116,c_klasse,150000,3,diesel,mercedes_benz,nein,2016-03-25 00:00:00,0,56841,2016-04-02 12:46:01
2016-03-20 08:56:02,Mercedes_Benz_/_/_/_/_C_200_KOMPRESSOR_/_/_/_/_/Sportcoupe,privat,Angebot,3450,coupe,2002,automatik,163,c_klasse,150000,2,benzin,mercedes_benz,nein,2016-03-20 00:00:00,0,79189,2016-04-06 03:46:13
2016-03-12 10:53:17,Mercedes_Benz_C200_Compressor,privat,Angebot,3300,coupe,2002,automatik,163,c_klasse,150000,10,benzin,mercedes_benz,nein,2016-03-12 00:00:00,0,27578,2016-04-06 03:46:38
2016-04-03 17:42:55,Mercedes_Benz_C_250_AMG_Sport__Brushed_Black_Aluminium,privat,Angebot,22500,limousine,2011,automatik,204,c_klasse,60000,10,benzin,mercedes_benz,nein,2016-04-03 00:00:00,0,79585,2016-04-05 17:26:47
2016-03-17 10:59:04,Mercedes_Benz_C_200_Kompressor_Sportcoupe_Sport_Edition_+,privat,Angebot,8900,coupe,2007,manuell,163,c_klasse,150000,3,benzin,mercedes_benz,nein,2016-03-17 00:00:00,0,66117,2016-03-19 10:16:11
2016-03-10 10:36:42,Mercedes_Benz_C_180_T_Classic_Tuev_NEU_3/2018__!!_Tausch_moeglich,privat,Angebot,1400,"",2018,manuell,122,c_klasse,5000,0,benzin,mercedes_benz,nein,2016-03-10 00:00:00,0,12057,2016-03-17 16:45:38
2016-04-03 21:41:09,Mercedes_Benz_C_180,privat,Angebot,1050,kombi,2000,manuell,122,c_klasse,150000,8,benzin,mercedes_benz,nein,2016-04-03 00:00:00,0,10969,2016-04-05 22:18:36
2016-04-02 02:43:47,Mercedes_C220_CDI,privat,Angebot,4200,kombi,2002,manuell,143,c_klasse,150000,5,diesel,mercedes_benz,nein,2016-04-01 00:00:00,0,45138,2016-04-06 04:16:27
2016-03-16 18:45:16,Mercedes_Benz_C_180_Classic,privat,Angebot,990,limousine,1996,manuell,122,c_klasse,150000,1,benzin,mercedes_benz,nein,2016-03-16 00:00:00,0,18311,2016-04-07 02:17:36
2016-03-18 20:46:50,Mercedes_Benz_C_180_CDI_DPF__BlueEFFICIENCY__7G_TRONIC,privat,Angebot,19500,limousine,2011,automatik,120,c_klasse,30000,7,diesel,mercedes_benz,nein,2016-03-18 00:00:00,0,59387,2016-03-23 18:18:59
2016-03-28 15:25:17,Mercedes_Benz_C_320,privat,Angebot,16000,kombi,2008,automatik,224,c_klasse,150000,7,diesel,mercedes_benz,nein,2016-03-28 00:00:00,0,55481,2016-04-06 23:46:16
2016-03-06 22:47:09,C_180_T_TÜV_facelift_Esprit_Selection_Anhaengerkupplung_mit_Klima,privat,Angebot,1750,kombi,1999,manuell,122,c_klasse,150000,10,"",mercedes_benz,"",2016-03-06 00:00:00,0,56075,2016-03-07 23:44:28
2016-04-01 07:54:55,Mercedes_C200_Elegance__Tuev_02/2018__Euro_2,privat,Angebot,1350,limousine,1994,manuell,136,c_klasse,150000,1,benzin,mercedes_benz,nein,2016-04-01 00:00:00,0,24376,2016-04-07 06:15:27
2016-03-17 01:54:27,Mercedes_Benz_C_200_Kompressor,privat,Angebot,5500,limousine,2002,automatik,165,c_klasse,150000,2,benzin,mercedes_benz,nein,2016-03-16 00:00:00,0,84478,2016-03-20 08:15:53
2016-03-11 21:53:32,Mercedes_Benz_C_230_Avantgarde,privat,Angebot,14200,limousine,2008,manuell,204,c_klasse,80000,4,benzin,mercedes_benz,nein,2016-03-11 00:00:00,0,84137,2016-04-06 11:17:20
2016-04-02 09:37:34,Mercedes_Benz_C_180_Elegance,privat,Angebot,850,limousine,1994,automatik,122,c_klasse,150000,7,benzin,mercedes_benz,nein,2016-04-02 00:00:00,0,80997,2016-04-06 07:15:21
2016-03-23 18:36:56,Mercedes_Benz_C_280_7G_TRONIC,privat,Angebot,13200,limousine,2008,automatik,231,c_klasse,150000,6,benzin,mercedes_benz,nein,2016-03-23 00:00:00,0,50321,2016-04-06 00:17:42
2016-03-24 18:46:28,MERCEDES_BENZ_C_COUPE_230_Kompressor,privat,Angebot,2500,coupe,2002,manuell,197,c_klasse,150000,4,benzin,mercedes_benz,nein,2016-03-24 00:00:00,0,33790,2016-04-07 12:45:44
2016-03-20 10:49:26,Mercedes_Benz_C_200_CDI_Elegance_PDC_Tempomat__AHK,privat,Angebot,5790,limousine,2003,manuell,116,c_klasse,150000,5,diesel,mercedes_benz,nein,2016-03-20 00:00:00,0,59348,2016-03-22 17:15:22
2016-03-29 20:30:21,Mercedes_Benz_C180_Sportcoupe,privat,Angebot,5600,coupe,2003,manuell,143,c_klasse,125000,0,benzin,mercedes_benz,"",2016-03-29 00:00:00,0,56379,2016-04-06 08:46:28
2016-03-24 20:55:17,Mercedes__benz__c180_kompressor,privat,Angebot,1600,kombi,2003,manuell,170,c_klasse,150000,3,benzin,mercedes_benz,"",2016-03-24 00:00:00,0,67655,2016-04-01 19:19:02
2016-03-11 09:51:28,Mercedes_Benz_C_220_CDI_Aut.__Avantgarde__Navi_COMAND__Xenon,privat,Angebot,12600,limousine,2007,automatik,170,c_klasse,150000,8,diesel,mercedes_benz,nein,2016-03-11 00:00:00,0,33378,2016-04-01 01:18:31
2016-04-03 12:50:59,Mercedes_c220d,privat,Angebot,13000,limousine,2009,manuell,177,c_klasse,125000,3,diesel,mercedes_benz,nein,2016-04-03 00:00:00,0,45139,2016-04-05 11:18:27
2016-03-10 14:38:31,Mercedes_Benz_C_200_T_CDI_DPF_Automatik_BlueEFFICIENCY_Ava...,privat,Angebot,13800,kombi,2009,automatik,136,c_klasse,125000,12,diesel,mercedes_benz,nein,2016-03-10 00:00:00,0,54451,2016-04-07 12:15:25
2016-03-05 19:38:18,Mercedes_Benz_C_200_T_Kompressor_Avantgarde,privat,Angebot,4800,kombi,2001,automatik,163,c_klasse,125000,6,benzin,mercedes_benz,nein,2016-03-05 00:00:00,0,14772,2016-04-05 01:15:48
2016-04-05 05:36:17,Mercedes_Benz_C180_Kombi,privat,Angebot,980,kombi,2000,manuell,0,c_klasse,150000,0,benzin,mercedes_benz,"",2016-04-05 00:00:00,0,25767,2016-04-07 10:44:32
2016-03-29 15:37:22,Mercedes_Benz__CDI_220_Diesel,privat,Angebot,3999,kombi,2003,manuell,115,c_klasse,150000,10,diesel,mercedes_benz,nein,2016-03-29 00:00:00,0,33729,2016-04-06 01:15:34
2016-03-14 12:47:38,Mercedes_Benz_C_250_T_CDI_DPF_BlueEFFICIENCY_Avantgarde,privat,Angebot,13800,kombi,2009,manuell,204,c_klasse,150000,11,diesel,mercedes_benz,nein,2016-03-14 00:00:00,0,47167,2016-03-23 13:16:45
2016-03-21 19:48:33,Mercedes_Benz_C200_CDI_Kombi_zu_verkaufen__Sehr_Guter_Zustand,privat,Angebot,5600,kombi,2001,automatik,116,c_klasse,150000,4,diesel,mercedes_benz,nein,2016-03-21 00:00:00,0,48499,2016-04-06 22:44:36
2016-03-24 11:51:56,Mercedes_Benz_C_180_Kompressor_Sportcoupe_mit_Gasanlage_Prinz,privat,Angebot,2950,coupe,2005,manuell,143,c_klasse,150000,7,benzin,mercedes_benz,nein,2016-03-24 00:00:00,0,6268,2016-03-30 12:46:20
2016-03-19 17:50:08,Mercedes_Benz_C_220_CDI_Sportcoupe,privat,Angebot,2700,coupe,2002,manuell,143,c_klasse,150000,2,diesel,mercedes_benz,nein,2016-03-19 00:00:00,0,71686,2016-04-07 04:45:03
2016-03-27 18:56:41,Mercedes_Benz_C_270_T_CDI_Avantgarde,privat,Angebot,4300,kombi,2004,automatik,170,c_klasse,150000,5,diesel,mercedes_benz,ja,2016-03-27 00:00:00,0,95326,2016-04-05 17:20:58
2016-03-26 21:58:51,C180_Mercedes_Benz_mit_TÜV,privat,Angebot,3500,"",2016,manuell,130,c_klasse,150000,9,"",mercedes_benz,"",2016-03-26 00:00:00,0,63739,2016-04-04 14:46:49
2016-04-02 23:52:52,Mercedes_Benz_C_180_T,privat,Angebot,3200,kombi,1999,manuell,122,c_klasse,80000,10,benzin,mercedes_benz,nein,2016-04-02 00:00:00,0,52457,2016-04-05 04:46:10
2016-03-26 12:39:12,Mercedes_Benz_C_220_CDI_DPF__BlueEFFICIENCY__Elegance,privat,Angebot,15900,limousine,2011,manuell,170,c_klasse,80000,5,diesel,mercedes_benz,nein,2016-03-26 00:00:00,0,51145,2016-04-05 23:46:50
2016-03-24 11:40:33,Mercedes_Benz_C_220_CDI_Sportcoupe_Automatik_Gruene_Plakette,privat,Angebot,1999,coupe,2001,automatik,143,c_klasse,150000,12,diesel,mercedes_benz,ja,2016-03-24 00:00:00,0,32427,2016-04-07 01:46:56
2016-03-28 18:51:51,Mercedes_Benz_C_200_T_CDI_DPF__BlueEFFICIENCY__7G_TRONIC,privat,Angebot,19950,kombi,2011,automatik,136,c_klasse,125000,8,diesel,mercedes_benz,nein,2016-03-28 00:00:00,0,47198,2016-04-07 01:15:59
2016-03-16 17:50:43,Mercedes_Benz_C_200_CDI_Klima_Sitzheizung_174685_km_6_gang,privat,Angebot,10100,limousine,2009,manuell,136,c_klasse,150000,4,diesel,mercedes_benz,nein,2016-03-01 00:00:00,0,28755,2016-04-05 18:45:07
2016-03-29 23:37:35,Mercedes_Benz_C_220_T_CDI_DPF,privat,Angebot,16650,kombi,2010,manuell,170,c_klasse,100000,10,diesel,mercedes_benz,nein,2016-03-29 00:00:00,0,35260,2016-04-06 21:18:16
2016-04-01 13:43:03,Mercedes_Benz_C_220_CDI_DPF_BlueEFFI.Facelift_Xenon_PDC_NAVI,privat,Angebot,14900,limousine,2011,manuell,170,c_klasse,150000,11,diesel,mercedes_benz,nein,2016-04-01 00:00:00,0,42117,2016-04-01 13:43:03
2016-04-04 10:52:53,Mercedes_Benz_C_220_CDI_DPF_Coupe_7G_TRONIC_AMG_COMAND_LEDER,privat,Angebot,20990,coupe,2012,automatik,170,c_klasse,90000,1,diesel,mercedes_benz,nein,2016-04-04 00:00:00,0,79110,2016-04-06 11:46:38
2016-03-21 21:59:08,Verkaufe_Mercedes_C180,privat,Angebot,600,limousine,1994,"",0,c_klasse,150000,0,benzin,mercedes_benz,"",2016-03-21 00:00:00,0,97791,2016-04-07 02:16:40
2016-03-26 20:53:21,Suche_c_klasse_ab_2002_bis_1800_euro,privat,Angebot,1800,limousine,2002,"",0,c_klasse,5000,1,"",mercedes_benz,"",2016-03-26 00:00:00,0,13595,2016-04-06 12:17:59
2016-03-19 17:48:57,Mercedes_Benz_C_180_CGI_BlueEFFICIENCY_Avantgarde,privat,Angebot,12900,limousine,2010,manuell,156,c_klasse,100000,10,benzin,mercedes_benz,nein,2016-03-19 00:00:00,0,71034,2016-04-07 04:44:40
2016-03-10 20:37:54,Mercedes_Benz_C_180_CGI,privat,Angebot,14499,kombi,2010,automatik,156,c_klasse,70000,4,benzin,mercedes_benz,nein,2016-03-10 00:00:00,0,4916,2016-04-04 05:15:54
2016-04-01 18:57:54,Mecedes_Benz_C_220_CDI_Classic_Kombi_Manuel_Mitvielen_Extra_Klima,privat,Angebot,0,kombi,2000,manuell,125,c_klasse,150000,6,diesel,mercedes_benz,nein,2016-04-01 00:00:00,0,50170,2016-04-01 19:40:20
2016-03-06 00:55:03,Mercedes_Benz_C180,privat,Angebot,700,limousine,1995,manuell,0,c_klasse,150000,0,"",mercedes_benz,"",2016-03-06 00:00:00,0,27318,2016-04-05 13:16:33
2016-03-26 14:45:11,Mercedes_Benz_C_220_T_CDI_Avantgarde,privat,Angebot,2300,kombi,2001,automatik,143,c_klasse,150000,12,diesel,mercedes_benz,nein,2016-03-26 00:00:00,0,47443,2016-04-06 02:17:52
2016-03-20 21:42:07,Mercedes_Benz_C180_T_Modell_Classic,privat,Angebot,750,kombi,1997,manuell,122,c_klasse,150000,4,benzin,mercedes_benz,nein,2016-03-20 00:00:00,0,33719,2016-04-07 06:44:22
2016-03-10 16:54:31,Tausche_meinen_C180/W202_gegen_was_sportliches,privat,Angebot,1450,limousine,1996,automatik,122,c_klasse,150000,10,benzin,mercedes_benz,nein,2016-03-10 00:00:00,0,83487,2016-03-15 09:16:32
2016-03-13 08:36:43,Mercedes_Benc_C_Klasse_W202_Klima_E_Fenster_AHK_Tuning_ELEGANCE,privat,Angebot,1500,kombi,1996,manuell,136,c_klasse,150000,8,"",mercedes_benz,nein,2016-03-13 00:00:00,0,24872,2016-03-13 09:41:08
2016-03-12 16:50:44,Neue_TÜV_viele_Teile_neue,privat,Angebot,2450,limousine,2000,manuell,163,c_klasse,150000,10,benzin,mercedes_benz,"",2016-03-12 00:00:00,0,41564,2016-04-07 07:17:27
2016-03-28 22:50:55,Mercedes_Benz_C_200_Kompressor_Sportcoupe,privat,Angebot,4000,coupe,2002,automatik,163,c_klasse,150000,6,benzin,mercedes_benz,nein,2016-03-28 00:00:00,0,78727,2016-04-07 06:45:11
2016-03-11 19:55:32,Mercedes_Benz_V6_Benzin__Automatik_,privat,Angebot,2950,limousine,1998,automatik,170,c_klasse,150000,2,benzin,mercedes_benz,ja,2016-03-11 00:00:00,0,4936,2016-04-06 03:15:34
2016-04-02 19:46:45,Mercedes_Benz_C_220_D_Esprit_Sondermodell_Champion,privat,Angebot,3999,limousine,1998,manuell,95,c_klasse,100000,5,diesel,mercedes_benz,nein,2016-04-02 00:00:00,0,72202,2016-04-06 19:47:43
2016-03-21 20:54:51,Mercedes_Benz_C_180_T_Kompressor_Classic,privat,Angebot,2222,kombi,2003,manuell,143,c_klasse,150000,6,benzin,mercedes_benz,nein,2016-03-21 00:00:00,0,89520,2016-04-07 01:17:28
2016-03-24 15:58:38,Mercedes_Benz_C_180_Elegance,privat,Angebot,1799,limousine,1998,manuell,122,c_klasse,150000,4,benzin,mercedes_benz,nein,2016-03-24 00:00:00,0,70734,2016-04-07 07:46:47
2016-03-10 17:36:59,Mercedes_C230T_Kompressor_Sport,privat,Angebot,899,kombi,1998,automatik,193,c_klasse,150000,2,benzin,mercedes_benz,"",2016-03-10 00:00:00,0,66117,2016-03-14 15:16:58
2016-04-03 12:45:05,Mercedes_Benz_C_200_Kompressor_Sportcoupe,privat,Angebot,4199,coupe,2001,automatik,163,c_klasse,150000,6,benzin,mercedes_benz,nein,2016-04-03 00:00:00,0,56645,2016-04-07 14:57:27
2016-03-22 20:58:25,Mercedes_c180_AUTOMATIK__TÜV,privat,Angebot,1990,kleinwagen,1995,automatik,129,c_klasse,150000,0,benzin,mercedes_benz,"",2016-03-22 00:00:00,0,50226,2016-04-02 17:16:21
